pair_id,job_id,cand_id,lf_skill,lf_sem,lf_exp,lf_role,lf_loc,y_prob,y_weak_consensus
14366,JOB_2464,CV_1045,-1,-1,-1,-1,-1,8.03182586734358e-05,0
14367,JOB_2464,CV_2672,-1,0,1,-1,-1,0.016728886119059285,0
14368,JOB_2464,CV_1810,1,1,-1,-1,1,0.17958202525048186,0
14369,JOB_2464,CV_1682,-1,0,-1,-1,-1,0.0008827918008007309,0
14370,JOB_2464,CV_1785,1,0,-1,1,1,0.2517738988092962,0
14371,JOB_2464,CV_1252,1,0,1,1,1,0.8662980893274425,1
14372,JOB_2464,CV_2992,-1,0,-1,-1,-1,0.0008827918008007309,0
14373,JOB_2464,CV_1633,-1,-1,1,-1,-1,0.0015442935692705172,0
14374,JOB_2464,CV_3075,-1,0,-1,-1,-1,0.0008827918008007309,0
14375,JOB_2464,CV_3299,-1,1,-1,-1,1,0.009337905367753526,0
14376,JOB_2464,CV_631,-1,0,1,1,-1,0.05232559089768777,0
14377,JOB_2464,CV_2441,-1,0,-1,-1,-1,0.0008827918008007309,0
14378,JOB_2464,CV_3478,-1,0,1,-1,-1,0.016728886119059285,0
14379,JOB_2464,CV_2380,1,1,1,-1,-1,0.454768028774003,0
14380,JOB_2464,CV_137,-1,0,0,-1,-1,0.0080762834495878,0
14381,JOB_2464,CV_1803,-1,0,-1,1,1,0.014283223220999536,0
14382,JOB_2464,CV_2207,-1,-1,1,-1,-1,0.0015442935692705172,0
14383,JOB_2464,CV_1224,-1,1,-1,-1,1,0.009337905367753526,0
14384,JOB_2464,CV_3181,-1,0,1,-1,1,0.07916723666250709,0
14385,JOB_2464,CV_788,1,0,-1,-1,-1,0.02010595680604062,0
14386,JOB_2464,CV_1090,-1,0,-1,-1,-1,0.0008827918008007309,0
14387,JOB_2464,CV_2638,1,1,-1,-1,1,0.17958202525048186,0
14388,JOB_2464,CV_1796,-1,1,0,-1,-1,0.01689829239252925,0
14389,JOB_2464,CV_3744,-1,0,1,-1,-1,0.016728886119059285,0
14390,JOB_2464,CV_3792,-1,1,0,-1,-1,0.01689829239252925,0
14391,JOB_2464,CV_2039,-1,0,1,-1,-1,0.016728886119059285,0
14392,JOB_2464,CV_233,1,0,1,-1,-1,0.2832010598158251,0
14393,JOB_2464,CV_1231,-1,0,1,-1,-1,0.016728886119059285,0
14394,JOB_2464,CV_160,-1,1,-1,1,-1,0.006017180859498359,0
14395,JOB_2464,CV_3414,-1,1,-1,-1,-1,0.0018618453328126804,0
14396,JOB_2464,CV_3533,-1,-1,1,-1,-1,0.0015442935692705172,0
14397,JOB_2464,CV_1963,-1,1,0,-1,-1,0.01689829239252925,0
14398,JOB_2464,CV_3098,-1,0,1,-1,-1,0.016728886119059285,0
14399,JOB_2464,CV_3039,-1,1,1,-1,-1,0.034672065104421654,0
14400,JOB_8988,CV_085,-1,0,1,0,-1,0.02828921519950765,0
14401,JOB_8988,CV_722,-1,1,-1,1,-1,0.006017180859498359,0
14402,JOB_8988,CV_1172,-1,0,1,-1,-1,0.016728886119059285,0
14403,JOB_8988,CV_631,1,1,1,0,-1,0.5880103941462257,1
14404,JOB_8988,CV_1078,-1,1,-1,-1,-1,0.0018618453328126804,0
14405,JOB_8988,CV_3039,-1,0,1,0,1,0.12824728097545876,0
14406,JOB_8988,CV_634,-1,1,-1,0,1,0.01587322249542733,0
14407,JOB_8988,CV_2596,-1,0,-1,-1,-1,0.0008827918008007309,0
14408,JOB_8988,CV_3197,-1,1,1,0,-1,0.05790168407977278,0
14409,JOB_8988,CV_605,-1,-1,-1,0,-1,0.00013742938756156384,0
14410,JOB_8988,CV_2858,-1,1,1,1,-1,0.10439562230127407,0
14411,JOB_8988,CV_2953,-1,1,1,-1,-1,0.034672065104421654,0
14412,JOB_8988,CV_3414,-1,1,-1,1,1,0.029682404125509716,0
14413,JOB_8988,CV_2541,-1,1,-1,0,1,0.01587322249542733,0
14414,JOB_8988,CV_3145,-1,0,1,-1,-1,0.016728886119059285,0
14415,JOB_8988,CV_2877,-1,0,1,0,1,0.12824728097545876,0
14416,JOB_8988,CV_2514,-1,0,-1,0,-1,0.0015096485596628858,0
14417,JOB_8988,CV_3782,-1,1,0,1,-1,0.05283609976798728,0
14418,JOB_8988,CV_2489,-1,1,0,1,-1,0.05283609976798728,0
14419,JOB_8988,CV_251,-1,0,1,0,-1,0.02828921519950765,0
14420,JOB_8988,CV_2207,-1,0,1,0,1,0.12824728097545876,0
14421,JOB_8988,CV_2584,-1,0,-1,1,-1,0.002859298785317209,0
14422,JOB_8988,CV_2537,-1,1,1,0,-1,0.05790168407977278,0
14423,JOB_8988,CV_1031,-1,1,1,1,-1,0.10439562230127407,0
14424,JOB_8988,CV_3181,-1,1,1,1,-1,0.10439562230127407,0
14425,JOB_8988,CV_1019,-1,0,-1,1,-1,0.002859298785317209,0
14426,JOB_8988,CV_3090,1,1,1,0,-1,0.5880103941462257,1
14427,JOB_8988,CV_1971,-1,0,-1,0,-1,0.0015096485596628858,0
14428,JOB_8988,CV_2869,-1,1,-1,-1,-1,0.0018618453328126804,0
14429,JOB_8988,CV_233,-1,1,1,0,1,0.23697590875267444,0
14430,JOB_8988,CV_116,-1,0,-1,0,-1,0.0015096485596628858,0
14431,JOB_8988,CV_2961,-1,1,0,0,-1,0.028572286214813686,0
14432,JOB_8988,CV_2379,-1,0,1,-1,-1,0.016728886119059285,0
14433,JOB_8988,CV_2766,-1,0,1,-1,1,0.07916723666250709,0
14434,JOB_8988,CV_187,-1,0,1,1,-1,0.05232559089768777,0
14435,JOB_8988,CV_2327,-1,1,-1,0,-1,0.003181698906503991,0
14436,JOB_8988,CV_046,-1,-1,0,0,-1,0.0012649722795961807,0
14437,JOB_8988,CV_477,-1,0,1,-1,-1,0.016728886119059285,0
14438,JOB_8988,CV_2445,-1,0,-1,0,-1,0.0015096485596628858,0
14439,JOB_8988,CV_1785,-1,1,-1,0,-1,0.003181698906503991,0
14440,JOB_8988,CV_3962,-1,1,-1,0,1,0.01587322249542733,0
14441,JOB_8988,CV_1355,-1,0,-1,0,-1,0.0015096485596628858,0
14442,JOB_8988,CV_3789,-1,1,1,0,-1,0.05790168407977278,0
14443,JOB_8988,CV_2913,-1,1,1,0,-1,0.05790168407977278,0
14444,JOB_8988,CV_924,-1,1,1,-1,-1,0.034672065104421654,0
14445,JOB_8988,CV_1494,-1,0,1,0,-1,0.02828921519950765,0
14446,JOB_8988,CV_223,-1,1,-1,0,-1,0.003181698906503991,0
14447,JOB_8988,CV_3500,-1,0,1,0,-1,0.02828921519950765,0
14448,JOB_8988,CV_2732,-1,1,-1,1,-1,0.006017180859498359,0
14449,JOB_8988,CV_1682,-1,0,-1,0,-1,0.0015096485596628858,0
14450,JOB_8988,CV_788,-1,1,-1,0,-1,0.003181698906503991,0
14451,JOB_8988,CV_1913,-1,1,1,-1,-1,0.034672065104421654,0
14452,JOB_8988,CV_1517,1,1,0,0,1,0.775357174710294,1
14453,JOB_8988,CV_3173,-1,1,1,0,-1,0.05790168407977278,0
14454,JOB_8988,CV_2653,-1,1,-1,0,-1,0.003181698906503991,0
14455,JOB_8988,CV_1534,-1,0,-1,1,-1,0.002859298785317209,0
14456,JOB_8988,CV_1796,-1,1,0,0,1,0.1293973718407125,0
14457,JOB_8988,CV_2979,1,1,1,0,-1,0.5880103941462257,1
14458,JOB_8988,CV_140,-1,0,-1,1,-1,0.002859298785317209,0
14459,JOB_8988,CV_1751,-1,0,-1,0,1,0.007582239379063284,0
14460,JOB_8988,CV_2015,-1,1,0,-1,-1,0.01689829239252925,0
14461,JOB_8988,CV_813,-1,1,1,-1,-1,0.034672065104421654,0
14462,JOB_8988,CV_3727,-1,0,1,0,-1,0.02828921519950765,0
14463,JOB_8988,CV_3547,-1,1,-1,0,-1,0.003181698906503991,0
14464,JOB_8988,CV_2658,-1,1,-1,0,1,0.01587322249542733,0
14465,JOB_8988,CV_877,-1,0,1,0,-1,0.02828921519950765,0
14466,JOB_8988,CV_3563,-1,1,-1,1,-1,0.006017180859498359,0
14467,JOB_8988,CV_3757,-1,0,-1,0,-1,0.0015096485596628858,0
14468,JOB_8988,CV_3546,-1,1,-1,-1,1,0.009337905367753526,0
14469,JOB_8988,CV_3075,-1,1,-1,0,1,0.01587322249542733,0
14470,JOB_8988,CV_1245,-1,1,1,0,1,0.23697590875267444,0
14471,JOB_8988,CV_433,-1,0,0,0,-1,0.01374087676851104,0
14472,JOB_8988,CV_2069,-1,1,-1,1,-1,0.006017180859498359,0
14473,JOB_8988,CV_3093,-1,0,-1,-1,-1,0.0008827918008007309,0
14474,JOB_8988,CV_1577,-1,0,-1,0,-1,0.0015096485596628858,0
14475,JOB_8988,CV_2239,-1,1,1,-1,-1,0.034672065104421654,0
14476,JOB_8988,CV_1963,-1,1,0,0,-1,0.028572286214813686,0
14477,JOB_8988,CV_2733,-1,1,-1,-1,-1,0.0018618453328126804,0
14478,JOB_8988,CV_246,-1,0,-1,0,-1,0.0015096485596628858,0
14479,JOB_8988,CV_3970,-1,0,-1,-1,-1,0.0008827918008007309,0
14480,JOB_8988,CV_2356,-1,1,-1,0,1,0.01587322249542733,0
14481,JOB_8988,CV_2638,-1,1,-1,1,-1,0.006017180859498359,0
14482,JOB_8988,CV_2038,-1,1,-1,-1,-1,0.0018618453328126804,0
14483,JOB_8988,CV_2579,-1,1,-1,0,-1,0.003181698906503991,0
14484,JOB_8988,CV_3543,-1,0,1,0,-1,0.02828921519950765,0
14485,JOB_8988,CV_1287,-1,1,1,-1,-1,0.034672065104421654,0
14486,JOB_8988,CV_999,-1,1,-1,0,-1,0.003181698906503991,0
14487,JOB_8988,CV_3670,-1,1,-1,0,-1,0.003181698906503991,0
14488,JOB_8988,CV_1015,-1,0,0,0,-1,0.01374087676851104,0
14489,JOB_8988,CV_2341,-1,0,-1,1,1,0.014283223220999536,0
14490,JOB_8988,CV_278,-1,0,1,0,-1,0.02828921519950765,0
14491,JOB_8988,CV_601,-1,0,1,0,1,0.12824728097545876,0
14492,JOB_8988,CV_622,-1,0,0,0,-1,0.01374087676851104,0
14493,JOB_8988,CV_1480,-1,0,-1,0,-1,0.0015096485596628858,0
14494,JOB_8988,CV_3685,-1,1,-1,0,-1,0.003181698906503991,0
14495,JOB_8988,CV_1792,-1,0,1,0,-1,0.02828921519950765,0
14496,JOB_8988,CV_1036,-1,1,1,-1,1,0.15361803787121434,0
14497,JOB_8988,CV_2553,-1,0,1,0,-1,0.02828921519950765,0
14498,JOB_8988,CV_1122,-1,0,1,0,-1,0.02828921519950765,0
14499,JOB_8988,CV_2615,-1,1,-1,1,-1,0.006017180859498359,0
14500,JOB_2131,CV_2476,-1,1,1,-1,-1,0.034672065104421654,0
14501,JOB_2131,CV_3970,-1,0,-1,1,1,0.014283223220999536,0
14502,JOB_2131,CV_869,-1,1,-1,0,-1,0.003181698906503991,0
14503,JOB_2131,CV_1161,-1,0,1,0,-1,0.02828921519950765,0
14504,JOB_2131,CV_296,-1,1,0,0,-1,0.028572286214813686,0
14505,JOB_2131,CV_2365,-1,1,0,1,-1,0.05283609976798728,0
14506,JOB_2131,CV_722,-1,0,-1,0,1,0.007582239379063284,0
14507,JOB_2131,CV_2069,-1,1,-1,0,1,0.01587322249542733,0
14508,JOB_2131,CV_2369,1,0,1,1,-1,0.5618280036801903,1
14509,JOB_2131,CV_2420,-1,0,0,1,-1,0.025743514038269317,0
14510,JOB_2131,CV_1632,-1,1,1,1,-1,0.10439562230127407,0
14511,JOB_2131,CV_433,-1,0,0,0,-1,0.01374087676851104,0
14512,JOB_2131,CV_2769,-1,0,0,0,1,0.06577288027095901,0
14513,JOB_2131,CV_2977,-1,0,1,0,-1,0.02828921519950765,0
14514,JOB_2131,CV_1636,-1,1,1,1,-1,0.10439562230127407,0
14515,JOB_2131,CV_2965,-1,0,1,1,-1,0.05232559089768777,0
14516,JOB_2131,CV_3719,-1,0,-1,0,-1,0.0015096485596628858,0
14517,JOB_2131,CV_263,-1,0,1,1,-1,0.05232559089768777,0
14518,JOB_2131,CV_3500,-1,0,1,0,1,0.12824728097545876,0
14519,JOB_2131,CV_1534,-1,0,-1,0,1,0.007582239379063284,0
14520,JOB_2131,CV_1795,-1,0,-1,0,1,0.007582239379063284,0
14521,JOB_2131,CV_3284,1,1,-1,0,-1,0.06900701774253425,0
14522,JOB_2131,CV_1019,-1,1,-1,0,1,0.01587322249542733,0
14523,JOB_2131,CV_3173,-1,0,1,1,-1,0.05232559089768777,0
14524,JOB_2131,CV_2749,1,1,0,1,-1,0.5643491956570692,1
14525,JOB_2131,CV_2478,-1,-1,1,0,1,0.013197522239432963,0
14526,JOB_2131,CV_216,-1,1,1,0,1,0.23697590875267444,0
14527,JOB_2131,CV_3090,-1,1,1,0,-1,0.05790168407977278,0
14528,JOB_2131,CV_1690,-1,0,0,0,-1,0.01374087676851104,0
14529,JOB_2131,CV_251,-1,0,1,0,-1,0.02828921519950765,0
14530,JOB_2131,CV_187,-1,-1,1,1,-1,0.004994451571761179,0
14531,JOB_2131,CV_3543,-1,0,1,1,-1,0.05232559089768777,0
14532,JOB_2131,CV_2157,-1,1,-1,-1,1,0.009337905367753526,0
14533,JOB_2131,CV_3929,-1,1,0,0,-1,0.028572286214813686,0
14534,JOB_2131,CV_477,1,0,1,-1,1,0.6662769058878664,1
14535,JOB_2131,CV_2033,-1,0,1,0,1,0.12824728097545876,0
14536,JOB_2131,CV_1241,-1,0,1,0,-1,0.02828921519950765,0
14537,JOB_2131,CV_2752,-1,1,1,0,-1,0.05790168407977278,0
14538,JOB_2131,CV_964,1,1,1,0,-1,0.5880103941462257,1
14539,JOB_2131,CV_3181,-1,0,1,0,1,0.12824728097545876,0
14540,JOB_2131,CV_223,-1,1,-1,0,-1,0.003181698906503991,0
14541,JOB_2131,CV_1138,1,1,1,0,-1,0.5880103941462257,1
14542,JOB_2131,CV_2038,-1,1,-1,-1,1,0.009337905367753526,0
14543,JOB_2131,CV_3710,-1,0,1,1,-1,0.05232559089768777,0
14544,JOB_2131,CV_1971,-1,1,-1,0,-1,0.003181698906503991,0
14545,JOB_2131,CV_2039,-1,0,1,0,-1,0.02828921519950765,0
14546,JOB_2131,CV_1633,-1,0,1,0,-1,0.02828921519950765,0
14547,JOB_2131,CV_3636,-1,0,-1,-1,-1,0.0008827918008007309,0
14548,JOB_2131,CV_176,-1,0,-1,0,1,0.007582239379063284,0
14549,JOB_2131,CV_813,-1,0,1,-1,1,0.07916723666250709,0
14550,JOB_2131,CV_1252,1,0,1,-1,1,0.6662769058878664,1
14551,JOB_2131,CV_2380,1,1,1,0,-1,0.5880103941462257,1
14552,JOB_2131,CV_618,-1,1,1,0,1,0.23697590875267444,0
14553,JOB_2131,CV_2415,-1,-1,1,-1,-1,0.0015442935692705172,0
14554,JOB_2131,CV_532,-1,0,1,0,-1,0.02828921519950765,0
14555,JOB_2131,CV_040,-1,-1,-1,0,-1,0.00013742938756156384,0
14556,JOB_2131,CV_2858,-1,1,1,0,-1,0.05790168407977278,0
14557,JOB_2131,CV_392,-1,-1,-1,0,1,0.0006940787367398552,0
14558,JOB_2131,CV_665,-1,-1,1,1,-1,0.004994451571761179,0
14559,JOB_2131,CV_2555,-1,1,-1,1,-1,0.006017180859498359,0
14560,JOB_2131,CV_1309,-1,-1,-1,0,-1,0.00013742938756156384,0
14561,JOB_2131,CV_661,-1,1,-1,0,-1,0.003181698906503991,0
14562,JOB_2131,CV_2658,-1,0,-1,0,-1,0.0015096485596628858,0
14563,JOB_2131,CV_1618,-1,1,1,1,-1,0.10439562230127407,0
14564,JOB_2131,CV_160,-1,0,-1,-1,-1,0.0008827918008007309,0
14565,JOB_2131,CV_2495,-1,0,-1,0,1,0.007582239379063284,0
14566,JOB_2131,CV_2574,-1,-1,-1,0,-1,0.00013742938756156384,0
14567,JOB_2131,CV_1172,-1,0,1,-1,1,0.07916723666250709,0
14568,JOB_2131,CV_1480,-1,0,-1,0,1,0.007582239379063284,0
14569,JOB_2131,CV_3945,-1,0,0,0,-1,0.01374087676851104,0
14570,JOB_2131,CV_2207,-1,-1,1,0,-1,0.002639631480061397,0
14571,JOB_2131,CV_1742,-1,0,1,0,-1,0.02828921519950765,0
14572,JOB_2131,CV_1913,-1,1,1,0,1,0.23697590875267444,0
14573,JOB_2131,CV_1085,-1,0,-1,0,1,0.007582239379063284,0
14574,JOB_2131,CV_3176,-1,0,0,-1,-1,0.0080762834495878,0
14575,JOB_2131,CV_2596,-1,-1,-1,-1,-1,8.03182586734358e-05,0
14576,JOB_2131,CV_1090,-1,1,-1,0,-1,0.003181698906503991,0
14577,JOB_2131,CV_1781,-1,0,-1,0,1,0.007582239379063284,0
14578,JOB_2131,CV_1785,-1,0,-1,0,1,0.007582239379063284,0
14579,JOB_2131,CV_2718,-1,-1,0,0,-1,0.0012649722795961807,0
14580,JOB_2131,CV_337,-1,0,-1,0,1,0.007582239379063284,0
14581,JOB_2131,CV_2015,-1,1,0,-1,-1,0.01689829239252925,0
14582,JOB_2131,CV_2991,-1,1,1,1,1,0.3706850697644348,0
14583,JOB_2131,CV_2766,-1,0,1,-1,-1,0.016728886119059285,0
14584,JOB_2131,CV_2913,-1,1,1,0,1,0.23697590875267444,0
14585,JOB_2131,CV_3563,-1,1,-1,0,1,0.01587322249542733,0
14586,JOB_2131,CV_3722,-1,0,-1,0,-1,0.0015096485596628858,0
14587,JOB_2131,CV_3547,-1,1,-1,0,-1,0.003181698906503991,0
14588,JOB_2131,CV_2177,-1,1,1,-1,-1,0.034672065104421654,0
14589,JOB_2131,CV_999,-1,0,-1,0,-1,0.0015096485596628858,0
14590,JOB_2131,CV_2653,-1,0,-1,0,-1,0.0015096485596628858,0
14591,JOB_2131,CV_1036,-1,1,1,0,-1,0.05790168407977278,0
14592,JOB_2131,CV_2385,-1,0,-1,0,1,0.007582239379063284,0
14593,JOB_2131,CV_594,-1,0,1,0,-1,0.02828921519950765,0
14594,JOB_2131,CV_2379,-1,-1,1,-1,-1,0.0015442935692705172,0
14595,JOB_2131,CV_631,-1,1,1,0,-1,0.05790168407977278,0
14596,JOB_2131,CV_505,-1,1,1,0,-1,0.05790168407977278,0
14597,JOB_2131,CV_2550,-1,0,-1,0,-1,0.0015096485596628858,0
14598,JOB_2131,CV_3782,-1,0,0,0,-1,0.01374087676851104,0
14599,JOB_2131,CV_1682,-1,0,-1,0,-1,0.0015096485596628858,0
14600,JOB_12093,CV_1793,-1,1,-1,-1,1,0.009337905367753526,0
14601,JOB_12093,CV_2638,-1,0,-1,-1,1,0.004445064433151091,0
14602,JOB_12093,CV_2537,-1,0,1,-1,-1,0.016728886119059285,0
14603,JOB_12093,CV_3791,-1,0,1,-1,1,0.07916723666250709,0
14604,JOB_12093,CV_665,-1,-1,1,-1,-1,0.0015442935692705172,0
14605,JOB_12093,CV_1751,-1,0,-1,-1,-1,0.0008827918008007309,0
14606,JOB_12093,CV_3039,-1,0,1,-1,-1,0.016728886119059285,0
14607,JOB_12093,CV_3284,-1,1,-1,-1,-1,0.0018618453328126804,0
14608,JOB_12093,CV_1161,-1,0,1,-1,-1,0.016728886119059285,0
14609,JOB_12093,CV_2445,-1,0,-1,-1,1,0.004445064433151091,0
14610,JOB_12093,CV_634,-1,0,-1,-1,-1,0.0008827918008007309,0
14611,JOB_12093,CV_2718,-1,0,0,-1,-1,0.0080762834495878,0
14612,JOB_12093,CV_3923,-1,0,1,-1,1,0.07916723666250709,0
14613,JOB_12093,CV_1963,-1,0,0,-1,-1,0.0080762834495878,0
14614,JOB_12093,CV_160,-1,0,-1,-1,-1,0.0008827918008007309,0
14615,JOB_12093,CV_1231,-1,1,1,-1,-1,0.034672065104421654,0
14616,JOB_12093,CV_3727,-1,0,1,-1,1,0.07916723666250709,0
14617,JOB_12093,CV_3399,-1,1,1,-1,-1,0.034672065104421654,0
14618,JOB_12093,CV_2380,-1,1,1,-1,-1,0.034672065104421654,0
14619,JOB_12093,CV_2596,-1,-1,-1,-1,-1,8.03182586734358e-05,0
14620,JOB_12093,CV_631,-1,0,1,-1,-1,0.016728886119059285,0
14621,JOB_12093,CV_1913,-1,0,1,-1,1,0.07916723666250709,0
14622,JOB_12093,CV_3145,-1,0,1,-1,1,0.07916723666250709,0
14623,JOB_12093,CV_2166,-1,0,-1,-1,-1,0.0008827918008007309,0
14624,JOB_12093,CV_3789,-1,0,1,-1,-1,0.016728886119059285,0
14625,JOB_12093,CV_2492,-1,0,1,-1,-1,0.016728886119059285,0
14626,JOB_12093,CV_3051,-1,-1,1,-1,-1,0.0015442935692705172,0
14627,JOB_12093,CV_2039,-1,0,1,-1,-1,0.016728886119059285,0
14628,JOB_12093,CV_2732,-1,1,-1,-1,-1,0.0018618453328126804,0
14629,JOB_12093,CV_2038,-1,1,-1,-1,1,0.009337905367753526,0
14630,JOB_12093,CV_3945,-1,0,0,-1,-1,0.0080762834495878,0
14631,JOB_12093,CV_3710,-1,0,1,-1,-1,0.016728886119059285,0
14632,JOB_12093,CV_594,-1,0,1,-1,-1,0.016728886119059285,0
14633,JOB_12093,CV_2752,-1,1,1,-1,-1,0.034672065104421654,0
14634,JOB_12093,CV_1993,-1,0,-1,-1,-1,0.0008827918008007309,0
14635,JOB_12093,CV_1682,-1,0,-1,-1,-1,0.0008827918008007309,0
14636,JOB_12093,CV_3299,-1,0,-1,-1,1,0.004445064433151091,0
14637,JOB_12093,CV_3753,-1,0,-1,-1,-1,0.0008827918008007309,0
14638,JOB_12093,CV_3625,-1,0,-1,-1,1,0.004445064433151091,0
14639,JOB_12093,CV_2514,-1,1,-1,-1,-1,0.0018618453328126804,0
14640,JOB_12093,CV_3657,-1,1,1,-1,-1,0.034672065104421654,0
14641,JOB_12093,CV_046,-1,0,0,-1,-1,0.0080762834495878,0
14642,JOB_12093,CV_538,-1,0,1,-1,1,0.07916723666250709,0
14643,JOB_12093,CV_3782,-1,0,0,-1,-1,0.0080762834495878,0
14644,JOB_12093,CV_3949,-1,0,1,-1,1,0.07916723666250709,0
14645,JOB_12093,CV_1636,-1,0,1,-1,-1,0.016728886119059285,0
14646,JOB_12093,CV_3181,-1,0,1,-1,1,0.07916723666250709,0
14647,JOB_12093,CV_3546,-1,1,-1,-1,-1,0.0018618453328126804,0
14648,JOB_12093,CV_2385,-1,1,-1,-1,1,0.009337905367753526,0
14649,JOB_12093,CV_3636,-1,0,-1,-1,-1,0.0008827918008007309,0
14650,JOB_12093,CV_1517,-1,1,0,-1,-1,0.01689829239252925,0
14651,JOB_12093,CV_1792,-1,0,1,-1,-1,0.016728886119059285,0
14652,JOB_12093,CV_3093,-1,0,-1,-1,-1,0.0008827918008007309,0
14653,JOB_12093,CV_2555,-1,1,-1,-1,-1,0.0018618453328126804,0
14654,JOB_12093,CV_2177,-1,0,1,-1,-1,0.016728886119059285,0
14655,JOB_12093,CV_388,-1,0,-1,-1,-1,0.0008827918008007309,0
14656,JOB_12093,CV_2478,-1,-1,1,-1,1,0.0077551622213322515,0
14657,JOB_12093,CV_1639,-1,0,1,-1,-1,0.016728886119059285,0
14658,JOB_12093,CV_421,-1,0,0,-1,-1,0.0080762834495878,0
14659,JOB_12093,CV_2553,-1,0,1,-1,-1,0.016728886119059285,0
14660,JOB_12093,CV_2574,-1,0,-1,-1,-1,0.0008827918008007309,0
14661,JOB_12093,CV_1844,-1,1,1,-1,-1,0.034672065104421654,0
14662,JOB_12093,CV_1618,-1,1,1,1,-1,0.10439562230127407,0
14663,JOB_12093,CV_263,-1,0,1,1,-1,0.05232559089768777,0
14664,JOB_12093,CV_2961,-1,1,0,-1,1,0.07991753891832785,0
14665,JOB_12093,CV_1090,-1,0,-1,-1,-1,0.0008827918008007309,0
14666,JOB_12093,CV_3647,-1,-1,1,-1,-1,0.0015442935692705172,0
14667,JOB_12093,CV_2415,-1,0,1,-1,-1,0.016728886119059285,0
14668,JOB_12093,CV_2541,-1,0,-1,-1,-1,0.0008827918008007309,0
14669,JOB_12093,CV_1961,-1,0,1,-1,1,0.07916723666250709,0
14670,JOB_12093,CV_2441,-1,1,-1,-1,-1,0.0018618453328126804,0
14671,JOB_12093,CV_2979,-1,0,1,-1,-1,0.016728886119059285,0
14672,JOB_12093,CV_2356,-1,1,-1,-1,-1,0.0018618453328126804,0
14673,JOB_12093,CV_2157,-1,0,-1,-1,1,0.004445064433151091,0
14674,JOB_12093,CV_964,-1,1,1,-1,-1,0.034672065104421654,0
14675,JOB_12093,CV_1015,-1,0,0,-1,1,0.03951787161985485,0
14676,JOB_12093,CV_2207,-1,0,1,-1,-1,0.016728886119059285,0
14677,JOB_12093,CV_3455,-1,0,-1,-1,-1,0.0008827918008007309,0
14678,JOB_12093,CV_233,-1,0,1,-1,-1,0.016728886119059285,0
14679,JOB_12093,CV_1632,-1,0,1,-1,-1,0.016728886119059285,0
14680,JOB_12093,CV_1068,-1,0,-1,-1,-1,0.0008827918008007309,0
14681,JOB_12093,CV_2365,-1,0,0,-1,-1,0.0080762834495878,0
14682,JOB_12093,CV_246,-1,0,-1,-1,-1,0.0008827918008007309,0
14683,JOB_12093,CV_1796,-1,1,0,-1,-1,0.01689829239252925,0
14684,JOB_12093,CV_505,-1,0,1,-1,-1,0.016728886119059285,0
14685,JOB_12093,CV_2294,-1,0,0,-1,-1,0.0080762834495878,0
14686,JOB_12093,CV_1085,-1,0,-1,-1,1,0.004445064433151091,0
14687,JOB_12093,CV_2495,-1,0,-1,-1,1,0.004445064433151091,0
14688,JOB_12093,CV_1810,-1,1,-1,-1,1,0.009337905367753526,0
14689,JOB_12093,CV_140,-1,0,-1,-1,1,0.004445064433151091,0
14690,JOB_12093,CV_2869,-1,0,-1,-1,1,0.004445064433151091,0
14691,JOB_12093,CV_085,-1,1,1,-1,-1,0.034672065104421654,0
14692,JOB_12093,CV_1325,-1,0,1,-1,-1,0.016728886119059285,0
14693,JOB_12093,CV_1494,-1,1,1,-1,1,0.15361803787121434,0
14694,JOB_12093,CV_2733,-1,0,-1,-1,-1,0.0008827918008007309,0
14695,JOB_12093,CV_879,-1,0,1,-1,-1,0.016728886119059285,0
14696,JOB_12093,CV_3962,-1,0,-1,-1,1,0.004445064433151091,0
14697,JOB_12093,CV_481,-1,0,-1,-1,1,0.004445064433151091,0
14698,JOB_12093,CV_2769,-1,0,0,-1,1,0.03951787161985485,0
14699,JOB_12093,CV_2402,-1,0,0,-1,-1,0.0080762834495878,0
14700,JOB_14292,CV_2166,-1,1,-1,1,-1,0.006017180859498359,0
14701,JOB_14292,CV_788,1,0,-1,-1,-1,0.02010595680604062,0
14702,JOB_14292,CV_879,-1,0,1,-1,-1,0.016728886119059285,0
14703,JOB_14292,CV_187,-1,0,1,-1,-1,0.016728886119059285,0
14704,JOB_14292,CV_618,-1,1,1,1,-1,0.10439562230127407,0
14705,JOB_14292,CV_3094,-1,0,-1,-1,-1,0.0008827918008007309,0
14706,JOB_14292,CV_505,-1,0,1,-1,1,0.07916723666250709,0
14707,JOB_14292,CV_3145,-1,0,1,-1,-1,0.016728886119059285,0
14708,JOB_14292,CV_1574,-1,0,1,-1,-1,0.016728886119059285,0
14709,JOB_14292,CV_337,-1,1,-1,-1,-1,0.0018618453328126804,0
14710,JOB_14292,CV_3657,-1,1,1,1,-1,0.10439562230127407,0
14711,JOB_14292,CV_3093,-1,0,-1,-1,-1,0.0008827918008007309,0
14712,JOB_14292,CV_1241,-1,1,1,1,-1,0.10439562230127407,0
14713,JOB_14292,CV_3500,-1,0,1,-1,-1,0.016728886119059285,0
14714,JOB_14292,CV_3075,-1,0,-1,-1,1,0.004445064433151091,0
14715,JOB_14292,CV_1577,-1,1,-1,-1,-1,0.0018618453328126804,0
14716,JOB_14292,CV_2615,-1,1,-1,-1,-1,0.0018618453328126804,0
